

RunID,N,Sampler,Utilities,Mu,Lambda,NumFuncEvals,Time,Fitness
1,16,EigenCovarSampler,linear_utilities,512,1024,1024,0.005601192,2135.702134056924
1,16,CholeskyCovarSampler,linear_utilities,1,8,1000,0.010136679,14.632994371716405
1,16,CholeskyCovarSampler,linear_utilities,1,8,1000,0.010395604,53.81692180030246
1,16,CholeskyCovarSampler,linear_utilities,2,8,1000,0.031509969,14.09636429288271
1,16,CholeskyCovarSampler,linear_utilities,3,8,1000,0.009729128,69.73177754631523
1,16,CholeskyCovarSampler,linear_utilities,4,8,1000,0.009478908,14.108137034076776
1,16,CholeskyCovarSampler,linear_utilities,1,10,1000,0.009103662,16.338904828565717
1,16,CholeskyCovarSampler,linear_utilities,1,10,1000,0.026778662,15.885031256187162
1,16,CholeskyCovarSampler,linear_utilities,2,10,1000,0.008657529,36.940028632118974
1,16,CholeskyCovarSampler,linear_utilities,4,10,1000,0.008071867,20.418182753818964
1,16,CholeskyCovarSampler,linear_utilities,5,10,1000,0.008193617,15.101469483442685
1,16,CholeskyCovarSampler,linear_utilities,3,64,1024,0.005468767,21.944744806859106
1,16,CholeskyCovarSampler,linear_utilities,6,64,1024,0.029026619,16.639288494747742
1,16,CholeskyCovarSampler,linear_utilities,13,64,1024,0.00467889,27.31777633108902
1,16,CholeskyCovarSampler,linear_utilities,26,64,1024,0.004332532,42.38462654167278
1,16,CholeskyCovarSampler,linear_utilities,32,64,1024,0.00459961,122.35888284074508
1,16,CholeskyCovarSampler,linear_utilities,51,1024,1024,0.004936786,1118.0784589038858
1,16,CholeskyCovarSampler,linear_utilities,102,1024,1024,0.004395681,1802.7581119335068
1,16,CholeskyCovarSampler,linear_utilities,205,1024,1024,0.004393862,975.8839079674118
1,16,CholeskyCovarSampler,linear_utilities,410,1024,1024,0.004557413,5170.562150050699
1,16,CholeskyCovarSampler,linear_utilities,512,1024,1024,0.021452108,2942.6128701268244
1,16,EigenCovarSampler,log_utilities,1,8,1000,0.017117666,15.533989161772773
1,16,EigenCovarSampler,log_utilities,1,8,1000,0.016417538,15.039023872772843
1,16,EigenCovarSampler,log_utilities,2,8,1000,0.03690697,15.28587220559171
1,16,EigenCovarSampler,log_utilities,3,8,1000,0.018613358,32.413760234682066
1,16,EigenCovarSampler,log_utilities,4,8,1000,0.015622998,14.992137919561591
1,16,EigenCovarSampler,log_utilities,1,10,1000,0.015093585,21.244061287458553
1,16,EigenCovarSampler,log_utilities,1,10,1000,0.032985928,66.59102727909747
1,16,EigenCovarSampler,log_utilities,2,10,1000,0.011768438,80.84157228966507
1,16,EigenCovarSampler,log_utilities,4,10,1000,0.013981082,14.93691429432132
1,16,EigenCovarSampler,log_utilities,5,10,1000,0.014285749,163.95185876930353
1,16,EigenCovarSampler,log_utilities,3,64,1024,0.025917957,59.253126692551625
1,16,EigenCovarSampler,log_utilities,6,64,1024,0.006135118,16.968649370425634
1,16,EigenCovarSampler,log_utilities,13,64,1024,0.006736054,16.370084569381188
1,16,EigenCovarSampler,log_utilities,26,64,1024,0.006437635,22.052829438701433
1,16,EigenCovarSampler,log_utilities,32,64,1024,0.006552022,22.625907486475306
1,16,EigenCovarSampler,log_utilities,51,1024,1024,0.004091138,1478.7221377710478
1,16,EigenCovarSampler,log_utilities,102,1024,1024,0.002305086,924.0675599768538
1,16,EigenCovarSampler,log_utilities,205,1024,1024,0.034803715,1260.446529607413
1,16,EigenCovarSampler,log_utilities,410,1024,1024,0.004174404,3324.7568006734236
1,16,EigenCovarSampler,log_utilities,512,1024,1024,0.004142737,2876.6840375280003
1,16,CholeskyCovarSampler,log_utilities,1,8,1000,0.009355391,14.536194657254125
1,16,CholeskyCovarSampler,log_utilities,1,8,1000,0.010052258,83.28311945573584
1,16,CholeskyCovarSampler,log_utilities,2,8,1000,0.035006917,14.281739783399905
1,16,CholeskyCovarSampler,log_utilities,3,8,1000,0.006563273,14.701647350504228
1,16,CholeskyCovarSampler,log_utilities,4,8,1000,0.010128889,128.26302547714386
1,16,CholeskyCovarSampler,log_utilities,1,10,1000,0.009183956,59.17775637989623
1,16,CholeskyCovarSampler,log_utilities,1,10,1000,0.030637007,99.78888769171887
1,16,CholeskyCovarSampler,log_utilities,2,10,1000,0.007503504,13.25291639541645
1,16,CholeskyCovarSampler,log_utilities,4,10,1000,0.009388399,14.779962950409079
1,16,CholeskyCovarSampler,log_utilities,5,10,1000,0.00908667,15.087692685056524
1,16,CholeskyCovarSampler,log_utilities,3,64,1024,0.005698842,15.33267870365271
1,16,CholeskyCovarSampler,log_utilities,6,64,1024,0.005533178,15.082424715089637
1,16,CholeskyCovarSampler,log_utilities,13,64,1024,0.026839275,16.47595253266199
1,16,CholeskyCovarSampler,log_utilities,26,64,1024,0.004718124,28.838410466249773
1,16,CholeskyCovarSampler,log_utilities,32,64,1024,0.005715217,20.02289472064082
1,16,CholeskyCovarSampler,log_utilities,51,1024,1024,0.004988078,3365.465313377448
1,16,CholeskyCovarSampler,log_utilities,102,1024,1024,0.004217828,205.70039554575544
1,16,CholeskyCovarSampler,log_utilities,205,1024,1024,0.004446713,380.7496216772655
1,16,CholeskyCovarSampler,log_utilities,410,1024,1024,0.00428992,1430.7789106940581
1,16,CholeskyCovarSampler,log_utilities,512,1024,1024,0.004281983,874.6081137352797
1,16,EigenCovarSampler,linear_utilities,1,8,10000,0.19672576,7.975796101772719
1,16,EigenCovarSampler,linear_utilities,1,8,10000,0.187698218,8.834210038419007
1,16,EigenCovarSampler,linear_utilities,2,8,10000,0.219827027,0.09072346129276145
1,16,EigenCovarSampler,linear_utilities,3,8,10000,0.19817448,13.24752747777394
1,16,EigenCovarSampler,linear_utilities,4,8,10000,0.180842981,15.291953749133237
1,16,EigenCovarSampler,linear_utilities,1,10,10000,0.183682478,9.754327950610277
1,16,EigenCovarSampler,linear_utilities,1,10,10000,0.180480678,8.653657566584226
1,16,EigenCovarSampler,linear_utilities,2,10,10000,0.193908286,13.200244819456566
1,16,EigenCovarSampler,linear_utilities,4,10,10000,0.154317448,13.882743299522707
1,16,EigenCovarSampler,linear_utilities,5,10,10000,0.174824301,12.933919375764473
1,16,EigenCovarSampler,linear_utilities,3,64,10048,0.07487564,14.214169090764356
1,16,EigenCovarSampler,linear_utilities,6,64,10048,0.087886137,13.284289936030953
1,16,EigenCovarSampler,linear_utilities,13,64,10048,0.055838545,14.984849602927772
1,16,EigenCovarSampler,linear_utilities,26,64,10048,0.06637542,14.553886735497713
1,16,EigenCovarSampler,linear_utilities,32,64,10048,0.074834328,14.587901588013189
1,16,EigenCovarSampler,linear_utilities,51,1024,10240,0.079083926,17.396416527293447
1,16,EigenCovarSampler,linear_utilities,102,1024,10240,0.055502164,21.936716974978115
1,16,EigenCovarSampler,linear_utilities,205,1024,10240,0.090150471,25.520668969377418
1,16,EigenCovarSampler,linear_utilities,410,1024,10240,0.048459419,43.360918361694935
1,16,EigenCovarSampler,linear_utilities,512,1024,10240,0.055995754,227.16402940666066
1,16,CholeskyCovarSampler,linear_utilities,1,8,10000,0.116622503,8.324564287312391
1,16,CholeskyCovarSampler,linear_utilities,1,8,10000,0.11675032,6.220393730095833
1,16,CholeskyCovarSampler,linear_utilities,2,8,10000,0.137025771,10.435820258249233
1,16,CholeskyCovarSampler,linear_utilities,3,8,10000,0.097151457,12.33847147425172
1,16,CholeskyCovarSampler,linear_utilities,4,8,10000,0.122169032,14.03252464547112
1,16,CholeskyCovarSampler,linear_utilities,1,10,10000,0.104802235,7.663886536791186
1,16,CholeskyCovarSampler,linear_utilities,1,10,10000,0.08724771,11.201769953203097
1,16,CholeskyCovarSampler,linear_utilities,2,10,10000,0.092680807,11.075407758754492
1,16,CholeskyCovarSampler,linear_utilities,4,10,10000,0.091424769,13.869174985767842
1,16,CholeskyCovarSampler,linear_utilities,5,10,10000,0.103379506,14.664248151126037
1,16,CholeskyCovarSampler,linear_utilities,3,64,10048,0.07476376,9.297380891637271
1,16,CholeskyCovarSampler,linear_utilities,6,64,10048,0.092564352,13.979077820707953
1,16,CholeskyCovarSampler,linear_utilities,13,64,10048,0.054305137,13.900390799339842
1,16,CholeskyCovarSampler,linear_utilities,26,64,10048,0.06910066,12.384247020660988
1,16,CholeskyCovarSampler,linear_utilities,32,64,10048,0.051376605,14.638192228832109
1,16,CholeskyCovarSampler,linear_utilities,51,1024,10240,0.0484287,19.266347746598043
1,16,CholeskyCovarSampler,linear_utilities,102,1024,10240,0.056970928,24.306840377073808
1,16,CholeskyCovarSampler,linear_utilities,205,1024,10240,0.059594143,32.05687059416174
1,16,CholeskyCovarSampler,linear_utilities,410,1024,10240,0.061543095,84.12150426577452
1,16,CholeskyCovarSampler,linear_utilities,512,1024,10240,0.040046,48.74368472643862
1,16,EigenCovarSampler,log_utilities,1,8,10000,0.224566599,7.994175803413508
1,16,EigenCovarSampler,log_utilities,1,8,10000,0.210713952,13.616929354778652
1,16,EigenCovarSampler,log_utilities,2,8,10000,0.195506197,8.457704850788803
1,16,EigenCovarSampler,log_utilities,3,8,10000,0.205591316,13.13936046031721
1,16,EigenCovarSampler,log_utilities,4,8,10000,0.18103953,82.88882728453194
1,16,EigenCovarSampler,log_utilities,1,10,10000,0.184692537,9.38644805998164
1,16,EigenCovarSampler,log_utilities,1,10,10000,0.166435117,6.572755559556768
1,16,EigenCovarSampler,log_utilities,2,10,10000,0.151942782,8.641335924426764
1,16,EigenCovarSampler,log_utilities,4,10,10000,0.139447097,10.642294691125354
1,16,EigenCovarSampler,log_utilities,5,10,10000,0.160876481,9.839452660657395
1,16,EigenCovarSampler,log_utilities,3,64,10048,0.06085163,13.427390482459268
1,16,EigenCovarSampler,log_utilities,6,64,10048,0.071488699,13.425297127856108
1,16,EigenCovarSampler,log_utilities,13,64,10048,0.074918237,13.260764609315745
1,16,EigenCovarSampler,log_utilities,26,64,10048,0.06645046,13.87662808840101
1,16,EigenCovarSampler,log_utilities,32,64,10048,0.088233497,13.667533132006367
1,16,EigenCovarSampler,log_utilities,51,1024,10240,0.044959107,16.13656467926455
1,16,EigenCovarSampler,log_utilities,102,1024,10240,0.04484708,16.66045267198903
1,16,EigenCovarSampler,log_utilities,205,1024,10240,0.076635214,20.036880154719757
1,16,EigenCovarSampler,log_utilities,410,1024,10240,0.045779361,22.081293722252244
1,16,EigenCovarSampler,log_utilities,512,1024,10240,0.052472202,31.911362030800703
1,16,CholeskyCovarSampler,log_utilities,1,8,10000,0.097790553,7.582781705816543
1,16,CholeskyCovarSampler,log_utilities,1,8,10000,0.113896684,7.420303003337987
1,16,CholeskyCovarSampler,log_utilities,2,8,10000,0.110058249,0.597326905926229
1,16,CholeskyCovarSampler,log_utilities,3,8,10000,0.140944827,10.535281337999162
1,16,CholeskyCovarSampler,log_utilities,4,8,10000,0.149074113,10.100614972886484
1,16,CholeskyCovarSampler,log_utilities,1,10,10000,0.099052886,8.320346314976515
1,16,CholeskyCovarSampler,log_utilities,1,10,10000,0.096940538,2.683855057434357
1,16,CholeskyCovarSampler,log_utilities,2,10,10000,0.113829025,8.082459306852504
1,16,CholeskyCovarSampler,log_utilities,4,10,10000,0.091222811,11.438506974917384
1,16,CholeskyCovarSampler,log_utilities,5,10,10000,0.132791011,14.176374305041035
1,16,CholeskyCovarSampler,log_utilities,3,64,10048,0.048848753,13.80736785293431
1,16,CholeskyCovarSampler,log_utilities,6,64,10048,0.048695682,13.246539298688381
1,16,CholeskyCovarSampler,log_utilities,13,64,10048,0.05793654,13.634535410181668
1,16,CholeskyCovarSampler,log_utilities,26,64,10048,0.043282261,13.740012647409754
1,16,CholeskyCovarSampler,log_utilities,32,64,10048,0.069012667,14.25994672986917
1,16,CholeskyCovarSampler,log_utilities,51,1024,10240,0.071087889,15.860875217323805
1,16,CholeskyCovarSampler,log_utilities,102,1024,10240,0.043179349,15.75450396119822
1,16,CholeskyCovarSampler,log_utilities,205,1024,10240,0.060755359,20.312157660473098
1,16,CholeskyCovarSampler,log_utilities,410,1024,10240,0.04418926,27.685989428675857
1,16,CholeskyCovarSampler,log_utilities,512,1024,10240,0.04690501,21.92270634863791
1,16,EigenCovarSampler,linear_utilities,1,8,100000,1.860088718,6.621501223198868e-29
1,16,EigenCovarSampler,linear_utilities,1,8,100000,1.705378043,6.291165719137569e-29
1,16,EigenCovarSampler,linear_utilities,2,8,100000,1.832056453,3.9640260487355843e-29
1,16,EigenCovarSampler,linear_utilities,3,8,100000,1.940215019,2.1839086904212945
1,16,EigenCovarSampler,linear_utilities,4,8,100000,1.885400663,8.673437700087218
1,16,EigenCovarSampler,linear_utilities,1,10,100000,1.568476355,3.9866238438538057
1,16,EigenCovarSampler,linear_utilities,1,10,100000,1.583590065,1.884884525412455e-28
1,16,EigenCovarSampler,linear_utilities,2,10,100000,1.676575358,4.942706609275402e-30
1,16,EigenCovarSampler,linear_utilities,4,10,100000,1.554889464,5.078095162802736
1,16,EigenCovarSampler,linear_utilities,5,10,100000,1.647939374,9.733227762383756
1,16,EigenCovarSampler,linear_utilities,3,64,100032,0.658386637,0.808042122997601
1,16,EigenCovarSampler,linear_utilities,6,64,100032,0.706909689,5.830116986749102
1,16,EigenCovarSampler,linear_utilities,13,64,100032,0.59339452,11.140896493993084
1,16,EigenCovarSampler,linear_utilities,26,64,100032,0.66327725,12.556918186490037
1,16,EigenCovarSampler,linear_utilities,32,64,100032,0.660222297,13.909417144616398
1,16,EigenCovarSampler,linear_utilities,51,1024,100352,0.481015715,13.212088895327541
1,16,EigenCovarSampler,linear_utilities,102,1024,100352,0.555860174,14.081744077556735
1,16,EigenCovarSampler,linear_utilities,205,1024,100352,0.498987193,14.832191440773414
1,16,EigenCovarSampler,linear_utilities,410,1024,100352,0.508019407,14.496480911543465
1,16,EigenCovarSampler,linear_utilities,512,1024,100352,0.519640885,14.523206082826208
1,16,CholeskyCovarSampler,linear_utilities,1,8,100000,1.167209953,4.770143286258306e-30
1,16,CholeskyCovarSampler,linear_utilities,1,8,100000,1.095738695,1.9770826437101608e-29
1,16,CholeskyCovarSampler,linear_utilities,2,8,100000,1.063207886,1.0500478205590312e-28
1,16,CholeskyCovarSampler,linear_utilities,3,8,100000,1.134955583,0.557608323519347
1,16,CholeskyCovarSampler,linear_utilities,4,8,100000,1.154531782,9.035116565452729
1,16,CholeskyCovarSampler,linear_utilities,1,10,100000,1.089062103,9.000409890505982e-29
1,16,CholeskyCovarSampler,linear_utilities,1,10,100000,1.02689131,3.9866238438538053
1,16,CholeskyCovarSampler,linear_utilities,2,10,100000,0.976048817,1.5033963220282314e-28
1,16,CholeskyCovarSampler,linear_utilities,4,10,100000,1.214094069,4.122500913279883
1,16,CholeskyCovarSampler,linear_utilities,5,10,100000,1.089167939,9.203682066296183
1,16,CholeskyCovarSampler,linear_utilities,3,64,100032,0.64365045,1.4149104109929358
1,16,CholeskyCovarSampler,linear_utilities,6,64,100032,0.643685904,5.878086508206443
1,16,CholeskyCovarSampler,linear_utilities,13,64,100032,0.765436784,9.987857972326092
1,16,CholeskyCovarSampler,linear_utilities,26,64,100032,0.749247513,13.691211537703362
1,16,CholeskyCovarSampler,linear_utilities,32,64,100032,0.732569476,13.236136986887608
1,16,CholeskyCovarSampler,linear_utilities,51,1024,100352,0.70049868,13.315693419219683
1,16,CholeskyCovarSampler,linear_utilities,102,1024,100352,0.627994441,14.690896640748978
1,16,CholeskyCovarSampler,linear_utilities,205,1024,100352,0.634188747,14.59167658580117
1,16,CholeskyCovarSampler,linear_utilities,410,1024,100352,0.655958889,15.182992034936206
1,16,CholeskyCovarSampler,linear_utilities,512,1024,100352,0.642927503,14.550945102678932
1,16,EigenCovarSampler,log_utilities,1,8,100000,1.981962249,3.9866238438538093
1,16,EigenCovarSampler,log_utilities,1,8,100000,1.94700855,2.968089155894057e-29
1,16,EigenCovarSampler,log_utilities,2,8,100000,1.907142265,1.0496780420097088e-28
1,16,EigenCovarSampler,log_utilities,3,8,100000,1.944031895,1.8919103178495797e-28
1,16,EigenCovarSampler,log_utilities,4,8,100000,1.870680622,2.987810678524582e-29
1,16,EigenCovarSampler,log_utilities,1,10,100000,1.559473103,0.0
1,16,EigenCovarSampler,log_utilities,1,10,100000,1.62242079,1.0203422770968025e-28
1,16,EigenCovarSampler,log_utilities,2,10,100000,1.635698016,2.4750510901309245e-29
1,16,EigenCovarSampler,log_utilities,4,10,100000,1.576728506,2.4701207094732932e-29
1,16,EigenCovarSampler,log_utilities,5,10,100000,1.716306927,3.255062529619274e-5
1,16,EigenCovarSampler,log_utilities,3,64,100032,0.637461905,0.053450374876526666
1,16,EigenCovarSampler,log_utilities,6,64,100032,0.724644713,1.314811235492027
1,16,EigenCovarSampler,log_utilities,13,64,100032,0.672016619,5.183070830026232
1,16,EigenCovarSampler,log_utilities,26,64,100032,0.661100223,8.36603286956991
1,16,EigenCovarSampler,log_utilities,32,64,100032,0.705125145,9.703449691550144
1,16,EigenCovarSampler,log_utilities,51,1024,100352,0.520091852,13.375877525371989
1,16,EigenCovarSampler,log_utilities,102,1024,100352,0.548018083,15.33827726272674
1,16,EigenCovarSampler,log_utilities,205,1024,100352,0.566761532,13.58412408948602
1,16,EigenCovarSampler,log_utilities,410,1024,100352,0.520598172,14.046157630288212
1,16,EigenCovarSampler,log_utilities,512,1024,100352,0.567381588,14.597424328621818
1,16,CholeskyCovarSampler,log_utilities,1,8,100000,1.114479133,0.0
1,16,CholeskyCovarSampler,log_utilities,1,8,100000,1.204372627,2.7363612649853847e-30
1,16,CholeskyCovarSampler,log_utilities,2,8,100000,1.19188358,1.0311891145435914e-28
1,16,CholeskyCovarSampler,log_utilities,3,8,100000,1.236107641,1.095653841642121e-28
1,16,CholeskyCovarSampler,log_utilities,4,8,100000,1.118228307,3.0825972466675444e-28
1,16,CholeskyCovarSampler,log_utilities,1,10,100000,0.997178761,1.5937455475793254e-29
1,16,CholeskyCovarSampler,log_utilities,1,10,100000,1.010570728,4.140287157245904e-29
1,16,CholeskyCovarSampler,log_utilities,2,10,100000,1.111265462,1.0398172806944462e-28
1,16,CholeskyCovarSampler,log_utilities,4,10,100000,0.995254183,3.58561933326238e-29
1,16,CholeskyCovarSampler,log_utilities,5,10,100000,0.992064851,7.56936690462849e-29
1,16,CholeskyCovarSampler,log_utilities,3,64,100032,0.577534153,3.0479891599953325e-7
1,16,CholeskyCovarSampler,log_utilities,6,64,100032,0.650060063,1.1851095372052205
1,16,CholeskyCovarSampler,log_utilities,13,64,100032,0.607788014,5.585623528746814
1,16,CholeskyCovarSampler,log_utilities,26,64,100032,0.556913293,8.592492552218065
1,16,CholeskyCovarSampler,log_utilities,32,64,100032,0.583452364,10.397665618283483
1,16,CholeskyCovarSampler,log_utilities,51,1024,100352,0.558672689,13.053467644699348
1,16,CholeskyCovarSampler,log_utilities,102,1024,100352,0.494443219,14.291681843471714
1,16,CholeskyCovarSampler,log_utilities,205,1024,100352,0.515348372,14.000525902854793
1,16,CholeskyCovarSampler,log_utilities,410,1024,100352,0.47374837,14.410601324236254
1,16,CholeskyCovarSampler,log_utilities,512,1024,100352,0.555178101,14.725719331125584
1,16,EigenCovarSampler,linear_utilities,1,8,1000000,19.422934781,3.9866238438538075
1,16,EigenCovarSampler,linear_utilities,1,8,1000000,20.181281656,4.2968267431256987e-29
1,16,EigenCovarSampler,linear_utilities,2,8,1000000,18.361680914,3.9866238438538044
1,16,EigenCovarSampler,linear_utilities,3,8,1000000,18.657719092,1.4914401489334754e-30
1,16,EigenCovarSampler,linear_utilities,4,8,1000000,19.005581369,0.0009028751090167807
1,16,EigenCovarSampler,linear_utilities,1,10,1000000,16.69535138,2.027619045450882e-29
1,16,EigenCovarSampler,linear_utilities,1,10,1000000,16.359067603,3.9866238438538053
1,16,EigenCovarSampler,linear_utilities,2,10,1000000,15.823207672,3.986623843853808
1,16,EigenCovarSampler,linear_utilities,4,10,1000000,16.491202271,3.9866238438538066
1,16,EigenCovarSampler,linear_utilities,5,10,1000000,16.128829176,0.0003172055169672008
1,16,EigenCovarSampler,linear_utilities,3,64,1000000,6.298142463,0.0
1,16,EigenCovarSampler,linear_utilities,6,64,1000000,6.424836776,2.4701207094732932e-29
1,16,EigenCovarSampler,linear_utilities,13,64,1000000,6.704792792,3.4854237645546997e-22
1,16,EigenCovarSampler,linear_utilities,26,64,1000000,6.657879297,3.5642760234362507
1,16,EigenCovarSampler,linear_utilities,32,64,1000000,6.704048439,7.165629217442309
1,16,EigenCovarSampler,linear_utilities,51,1024,1000448,4.984600121,8.31057972145903
1,16,EigenCovarSampler,linear_utilities,102,1024,1000448,5.283496193,10.799031510780386
1,16,EigenCovarSampler,linear_utilities,205,1024,1000448,5.472298377,12.23328051680366
1,16,EigenCovarSampler,linear_utilities,410,1024,1000448,5.169515159,13.827177080428564
1,16,EigenCovarSampler,linear_utilities,512,1024,1000448,5.250060169,13.660125541558982
1,16,CholeskyCovarSampler,linear_utilities,1,8,1000000,15.468157612,3.9866238438538075
1,16,CholeskyCovarSampler,linear_utilities,1,8,1000000,15.564166937,3.2417252823925954e-29
1,16,CholeskyCovarSampler,linear_utilities,2,8,1000000,10.778411101,9.121204216617949e-30
1,16,CholeskyCovarSampler,linear_utilities,3,8,1000000,10.926013408,1.472951221467358e-29
1,16,CholeskyCovarSampler,linear_utilities,4,8,1000000,10.991404422,1.7261126097744472e-5
1,16,CholeskyCovarSampler,linear_utilities,1,10,1000000,11.9929917,0.0
1,16,CholeskyCovarSampler,linear_utilities,1,10,1000000,12.207222861,0.0
1,16,CholeskyCovarSampler,linear_utilities,2,10,1000000,10.181484915,2.4701207094732932e-29
1,16,CholeskyCovarSampler,linear_utilities,4,10,1000000,9.855889624,3.9866238438538066
1,16,CholeskyCovarSampler,linear_utilities,5,10,1000000,10.271377599,0.00012818273295393565
1,16,CholeskyCovarSampler,linear_utilities,3,64,1000000,5.371585629,2.968089155894057e-29
1,16,CholeskyCovarSampler,linear_utilities,6,64,1000000,5.674206749,3.57452597678271e-29
1,16,CholeskyCovarSampler,linear_utilities,13,64,1000000,5.694224076,3.749625475376931e-15
1,16,CholeskyCovarSampler,linear_utilities,26,64,1000000,5.30679378,3.7065405316972937
1,16,CholeskyCovarSampler,linear_utilities,32,64,1000000,5.465550974,7.436155895706109
1,16,CholeskyCovarSampler,linear_utilities,51,1024,1000448,5.177175584,8.028848885345852
1,16,CholeskyCovarSampler,linear_utilities,102,1024,1000448,4.760211184,10.279627120623461
1,16,CholeskyCovarSampler,linear_utilities,205,1024,1000448,4.823959665,12.493141413841624
1,16,CholeskyCovarSampler,linear_utilities,410,1024,1000448,4.772968627,13.625625968889057
1,16,CholeskyCovarSampler,linear_utilities,512,1024,1000448,4.983140297,14.126556482612541
1,16,EigenCovarSampler,log_utilities,1,8,1000000,18.415750197,9.106413074645055e-29
1,16,EigenCovarSampler,log_utilities,1,8,1000000,19.497917176,5.687194088577732e-29
1,16,EigenCovarSampler,log_utilities,2,8,1000000,18.229670354,3.9866238438538084
1,16,EigenCovarSampler,log_utilities,3,8,1000000,18.680784798,3.986623843853807
1,16,EigenCovarSampler,log_utilities,4,8,1000000,17.725475246,5.965760595733902e-30
1,16,EigenCovarSampler,log_utilities,1,10,1000000,15.322600077,3.9866238438538066
1,16,EigenCovarSampler,log_utilities,1,10,1000000,15.647549105,3.9866238438538057
1,16,EigenCovarSampler,log_utilities,2,10,1000000,15.671777273,1.9770826437101608e-29
1,16,EigenCovarSampler,log_utilities,4,10,1000000,16.057065761,2.297557386456197e-29
1,16,EigenCovarSampler,log_utilities,5,10,1000000,16.231262119,3.986623843853807
1,16,EigenCovarSampler,log_utilities,3,64,1000000,6.719296486,0.0
1,16,EigenCovarSampler,log_utilities,6,64,1000000,6.862366851,0.0
1,16,EigenCovarSampler,log_utilities,13,64,1000000,6.440500845,5.226203497089203e-30
1,16,EigenCovarSampler,log_utilities,26,64,1000000,6.778177945,3.878976982391444e-29
1,16,EigenCovarSampler,log_utilities,32,64,1000000,6.812133774,4.1821953928357704e-29
1,16,EigenCovarSampler,log_utilities,51,1024,1000448,5.264567916,5.446868450854451
1,16,EigenCovarSampler,log_utilities,102,1024,1000448,5.463836724,8.513006274960135
1,16,EigenCovarSampler,log_utilities,205,1024,1000448,5.205227771,10.768794566714648
1,16,EigenCovarSampler,log_utilities,410,1024,1000448,5.168765204,10.368780786947289
1,16,EigenCovarSampler,log_utilities,512,1024,1000448,5.240104545,11.5012772704663
1,16,CholeskyCovarSampler,log_utilities,1,8,1000000,15.259868405,6.225838175423954e-29
1,16,CholeskyCovarSampler,log_utilities,1,8,1000000,14.473237086,2.900296421851626e-29
1,16,CholeskyCovarSampler,log_utilities,2,8,1000000,10.775132895,1.232595164407831e-30
1,16,CholeskyCovarSampler,log_utilities,3,8,1000000,10.653588881,1.2942249226282225e-30
1,16,CholeskyCovarSampler,log_utilities,4,8,1000000,10.900570873,0.0
1,16,CholeskyCovarSampler,log_utilities,1,10,1000000,12.703992879,3.9866238438538053
1,16,CholeskyCovarSampler,log_utilities,1,10,1000000,12.781823049,3.9866238438538053
1,16,CholeskyCovarSampler,log_utilities,2,10,1000000,9.410765967,0.0
1,16,CholeskyCovarSampler,log_utilities,4,10,1000000,9.587348791,0.0
1,16,CholeskyCovarSampler,log_utilities,5,10,1000000,9.712218834,5.965760595733902e-30
1,16,CholeskyCovarSampler,log_utilities,3,64,1000000,5.712733893,9.121204216617949e-30
1,16,CholeskyCovarSampler,log_utilities,6,64,1000000,5.517465803,0.0
1,16,CholeskyCovarSampler,log_utilities,13,64,1000000,5.581134309,3.981282381037294e-30
1,16,CholeskyCovarSampler,log_utilities,26,64,1000000,6.141107346,3.2195385694332544e-29
1,16,CholeskyCovarSampler,log_utilities,32,64,1000000,5.683992943,4.4065277127579956e-29
1,16,CholeskyCovarSampler,log_utilities,51,1024,1000448,4.903618569,5.841247122933146
1,16,CholeskyCovarSampler,log_utilities,102,1024,1000448,4.976047771,7.703343174470394
1,16,CholeskyCovarSampler,log_utilities,205,1024,1000448,5.213666777,9.579431741569538
1,16,CholeskyCovarSampler,log_utilities,410,1024,1000448,4.823096231,12.94778553802443
1,16,CholeskyCovarSampler,log_utilities,512,1024,1000448,4.938282716,11.366264305842886
